Data Awarii;TCZP;ITNumber;TicketNumber;Rodzaj Naprawy;Non Bom Number;Info;Numer;Numer IT;Tczp;Model;Numer seryjny;Lokalizacja;Linie / projekt;Wydruki w loftware;Wydruki z BAAN;¸àczna liczba wydruków;Okres przeglàdu;Limit wydruków;Total
2025-02-14 00:00:00.000;TCZP1062;IT0021112;INC22358441;Czyszczenie;-;Wyczyszczenie walka Zmiana si∏y i pozycji docisków. ;764.0;IT0021112;TCZP1062;ttbp3 (bp1300i);H4194V200900024;b2;miernik 1;46860.0;0.0;46860.0;Pó∏roczny;100000.0;106229.0
2025-02-14 00:00:00.000;TCZP3247;IT0024353;INC22283580;Kalibracja;-;Reset default, kalibracja, zmiana offcetów;729.0;IT0024353;TCZP3247;hellermann,300dpi;H420C00017;b4;pakowianie;135.0;0.0;135.0;Pó∏roczny;100000.0;1154.0
2025-02-17 00:00:00.000;TCZP1147;IT0002447;INC22457335;Kalibracja;-;Zmiana pozycji i si∏y docisków, zmiana darkness;25.0;IT0002447;TCZP1147;110xi4 600dpi;14J105100109;b4;mmi tl;3035.0;0.0;3035.0;Pó∏roczny;100000.0;132147.0
2025-02-20 00:00:00.000;TCZP4088;IT0038156;INC22500619;Kalibracja;brak;Kalibracja i czyszczenie g∏owicy.;1021.0;IT0038156;TCZP4088;cl-s631ii 300 dpi;JM632410009;b2;e/// air linia 1;70.0;0.0;70.0;Pó∏roczny;100000.0;10991.0
2025-02-26 00:00:00.000;TCZP3150;IT0025879;INC22574285;Kalibracja;N/D;poprawienie mediow, kalibracja drukarki;890.0;IT0025879;TCZP3150;hellermann,600dpi;H421400125;b4;tl;18827.0;0.0;18827.0;Pó∏roczny;100000.0;269198.0
2025-02-27 00:00:00.000;TCZP1194;IT0024850;INC22586048;Kalibracja;;;886.0;IT0024850;TCZP1194;hellermann,600dpi;H520300012;b4;cba#200_1;5822.0;0.0;5822.0;Pó∏roczny;100000.0;24834.0
2025-02-28 00:00:00.000;TCZP1218;IT0011935;INC22586078;Kalibracja;n/d;Wyglàda jakby drukarka si´ zresetowa∏a do domyÊlnych, b∏àd operatora?;367.0;IT0011935;TCZP1218;zebra,110xi4600dpi;14j114300092;b2;stanowisko 1b;9394.0;0.0;9394.0;Pó∏roczny;100000.0;1932674.0
2025-03-03 00:00:00.000;TCZP4088;IT0038156;INC22621648;Kalibracja;;;1021.0;IT0038156;TCZP4088;cl-s631ii 300 dpi;JM632410009;b2;e/// air linia 1;70.0;0.0;70.0;Pó∏roczny;100000.0;10991.0
2025-03-03 00:00:00.000;TCZP4091;IT0038162;INC22621662;Kalibracja;;;1027.0;IT0038162;TCZP4091;cl-s631ii 300 dpi;JM632410020;b2;engineering modu∏y;65.0;0.0;65.0;Pó∏roczny;100000.0;13827.0
2025-03-05 00:00:00.000;TCZP4056;IT0023176;INC22654022;Kalibracja;-;Reset default ustawieƒ, kalibracja, zmiana offsetów, zmiana darkness;814.0;IT0023176;TCZP4056;bp 1600i;H518CV200900082;b4;huddly;3074.0;0.0;3074.0;Pó∏roczny;100000.0;15839.0
2025-03-06 00:00:00.000;TCZP3227;IT0023153;INC22660944;Kalibracja;N/D;problem z mediami i czytelnoscia nadruku ;811.0;IT0023153;TCZP3227;hellermann,300dpi;H4175V200600020;b2;weryfikacja koncówek;259.0;0.0;259.0;Pó∏roczny;100000.0;652934.0
2025-03-06 00:00:00.000;TCZP3213;IT0023000;INC22661112;Kalibracja;N/D;problem z siecia;806.0;IT0023000;TCZP3213;hellermann,300dpi;H416AV200600045;b2;dzielenie 6;3026.0;0.0;3026.0;Pó∏roczny;100000.0;415392.0
2025-03-10 00:00:00.000;TCZP1019;IT0023724;INC22663154;Problem z czujnikiem;-;Zmiana pozycji czujnika, kalibracja, wyczyszczenie wa∏ka i g∏owicy, zmiana offsetów;819.0;IT0023724;TCZP1019;hellermann,600dpi;H5196V200900007;b4;tl;1846.0;0.0;1846.0;Pó∏roczny;100000.0;205029.0
2025-03-10 00:00:00.000;TCZP1221;IT0014948;TCZP1221;Kalibracja;-;zmiana konwersji dpi, zmiana offsetów, zmiana tear off;516.0;IT0014948;TCZP1221;110xi4 300dpi;14j164501174;b2;stanowisko1a;49550.0;0.0;49550.0;Pó∏roczny;100000.0;597166.0
2025-03-11 00:00:00.000;TCZP1082;IT0012260;INC22722959;Problem sieciowy;n/d;Drukarka traci∏a po∏àczenie przy ruszaniu, zarobienie koƒcówki.;416.0;IT0012260;TCZP1082;110xi4-600dpi;14J132600393;b2;sprue pakowanie 3;39851.0;0.0;39851.0;Pó∏roczny;100000.0;1181058.0
2025-03-11 00:00:00.000;TCZP3160;IT0018550;INC22725467;Problem sieciowy;brak;;826.0;IT0018550;TCZP3160;cl-s631 300 dpi;JMGB018368;b2;kitting 4;30117.0;0.0;30117.0;Pó∏roczny;100000.0;276824.0
2025-03-11 00:00:00.000;TCZP1024;IT0002289;INC22726287;Wymiana glowicy;181193;;82.0;IT0002289;TCZP1024;zebra,110xi4300dpi;14J104300010;b2;kitting 5;1234.0;0.0;1234.0;Pó∏roczny;100000.0;3059863.0
2025-03-14 00:00:00.000;TCZP4094;IT0038159;INC22758436;.Nie jestem w stanie wybraç odpowiedniej kategorii;-;Wymiana kabla zasilajacego ;1024.0;IT0038159;TCZP4094;cl-s631ii 300 dpi;JM632410016;b2;podmontaz filtra;54.0;0.0;54.0;Pó∏roczny;100000.0;212.0
2025-03-14 00:00:00.000;TCZP1244;IT0013894;INC22764987;Wymiana glowicy;181372;FLX-PRI-PTR-N00038  ;468.0;IT0013894;TCZP1244;zebra,110xi4300dpi;14J161400253;b2;e// oslo pakowanie;22145.0;0.0;22145.0;Pó∏roczny;100000.0;117519.0
2025-03-14 00:00:00.000;TCZP1182;IT0023337;INC22765511;Kalibracja;;;844.0;IT0023337;TCZP1182;hellermann,300dpi;H420900006;b4;pakowanie;3427.0;0.0;3427.0;Pó∏roczny;100000.0;13749.0
2025-03-17 00:00:00.000;TCZP2003;IT0000840;TASK5961118;Wymiana glowicy;181404;przepalona g∏owica, wymieniona na nowà;195.0;IT0000840;TCZP2003;xi4 300 dpi;14J132001174;b3;Dystrybucja;0.0;0.0;0.0;Pó∏roczny;100000.0;121536.0
2025-03-22 00:00:00.000;TCZP1235;IT0003786;INC22851024;Wymiana mediow;n/d;Nowy typ naklejek nie pasowa∏ do za∏o˝onej kalki;326.0;IT0003786;TCZP1235;zebra,110xi3plus600dpi;91C05490186;b2;pakowaniepam;4084.0;0.0;4084.0;Pó∏roczny;100000.0;904215.0
2025-03-28 00:00:00.000;TCZP1150;IT0023175;INC22917123;Wymiana walka;182883;wymiana wa∏ka i kalibracja;813.0;IT0023175;TCZP1150;hellermann,600dpi;h518cv200900088;b2;dystrybucja st.2;66799.0;0.0;66799.0;Pó∏roczny;100000.0;124704.0
2025-04-01 00:00:00.000;TCZP1224;IT0024938;INC22966556;Uszkodzenie mechaniczne;n/d;Brakowa∏o plastikowej prowadnicy taÊmy, podkrad∏em z jednej z uszkodzonych wybrakowanych drukarek;850.0;IT0024938;TCZP1224;bp1600i;H520200044;b2;laminaty;1401.0;0.0;1401.0;Pó∏roczny;100000.0;58302.0
2025-04-01 00:00:00.000;TCZP1224;IT0024938;INC22979551;.Nie jestem w stanie wybraç odpowiedniej kategorii;-;Restart, kalibracja, zmiana offsetów, ;850.0;IT0024938;TCZP1224;bp1600i;H520200044;b2;laminaty;1401.0;0.0;1401.0;Pó∏roczny;100000.0;58302.0
2025-04-02 00:00:00.000;TCZP3252;IT0038546;INC22996232;Czyszczenie;n/d;Czyszczenie i kalibracja;1031.0;IT0038546;TCZP3252;ttbp3;H422500009;b1;small;465.0;0.0;465.0;Pó∏roczny;100000.0;1784.0
2025-04-03 00:00:00.000;TCZP1100;IT0020364;INC22789975;.Nie jestem w stanie wybraç odpowiedniej kategorii;n/d;wymiana p∏yty g∏ównej;737.0;IT0020364;TCZP1100;hellermann600dpi;H5178V200700015;b1;sealed air;223.0;0.0;223.0;Pó∏roczny;100000.0;10021.0
2025-04-05 00:00:00.000;TCZP1150;IT0023175;INC23021139;Kalibracja;n/d;Zmiana softu, dostrojenie wydruku, ˝eby nie ucina∏a dolnych napisów;813.0;IT0023175;TCZP1150;hellermann,600dpi;h518cv200900088;b2;dystrybucja st.2;66799.0;0.0;66799.0;Pó∏roczny;100000.0;124704.0
2025-04-05 00:00:00.000;TCZP2019;IT0009187;INC23025387;Uszkodzenie mechaniczne;n/d;Skr´cenie drukarki, mi´dzy innymi wypad∏ wa∏ek z prowadnic, docis kalki wymaga∏ prostowania, plus wykonanie kalibracji. Drukarka nie posiada ogranicznika do naklejek;345.0;IT0009187;TCZP2019;zebra,110xi4300dpi;14J150600843;b2;kitting 6;0.0;0.0;0.0;Pó∏roczny;100000.0;145870.0
2025-04-05 00:00:00.000;TCZP4095;IT0038585;INC23025065;Uszkodzenie mechaniczne;n/d;Ca∏y mechanizm zosta∏ zablokowany, wymaga∏o to rozkr´cenia drukarki i przeglàdu ca∏ego uk∏adu nap´dowego. Awaria zosta∏a usuni´ta;1029.0;IT0038585;TCZP4095;ttbp3;H422500005;b1;tyee;625.0;0.0;625.0;Pó∏roczny;100000.0;708.0
2025-04-05 00:00:00.000;TCZP1092;IT0002491;INC23017865;Wymiana walka;183124;Wymiana wa∏ka, wyeksploatowany, pop´kany.;77.0;IT0002491;TCZP1092;zebra,110xi4600dpi;14J111000542;b2;zelowanie;5120.0;0.0;5120.0;Kwartalny;100000.0;160435.0
2025-04-08 00:00:00.000;TCZP3252;IT0038546;INC23066161;Wymiana walka;184209;Wymiana g∏owicy. Czyszczenie. Kalibracja;1031.0;IT0038546;TCZP3252;ttbp3;H422500009;b1;small;465.0;0.0;465.0;Pó∏roczny;100000.0;1784.0
